STA,YOF,AGE,IAS,IND,SIZ,FUN,COU,CON,INS,INA,NCO,NAD,SEN,EMP,PRE,REP,SSM,TOP,AVC,PAS,SAS,BIG,EXP,PSC,CAV,DAT,CDA,SDA,SUB,CPB,PLA,MOD,CAP,PAR,CRS,CRF,MLB,PAB,SAB,PRB,BDB,CCA,OWN,AGG,OOV,B2V,TOF,AYE,EAG,BEV,EDU,YED,RED,REP,TIE,PRO,ESB,E1O,E5O,E10,TMS,REC,RES,SKI,TSC,DWF,PST,HYP,TTM,LTR,PPP,BAR,AWA,CHF,LRI,GPR,TPA,SOL,INC,TRE,DIS,NDC,EPY,SUR,TIM,AVT,PSE,PSO,PSG,PSM,PSL,PSD,PSB,PSP,PSS,PSD,PSL,PSC,PSF,PSI,PSR
Failed,2007.0,7.0,-30.0,Market Research,No,1750000.0,Israel,Asia,0.0,0.0,3,0,5,,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,No,Medium,Bachelors,18.0,Yes,Yes,None,500.0,None,0.0,0.0,0.0,High,0.0,None,25.0,Low,Low,No,No,Low,Yes,No,Yes,No,No,No,14553250.0,No,No,No,2.0,Low,1.0,,No,1.0,6.9,12.96296296,3.7037037039999996,22.22222222,1.8518518519999998,3.7037037039999996,14.81481481,20.37037037,3.7037037039999996,1.8518518519999998,11.11111111,0.0,0.0,0.0,3.7037037039999996,9.0
Success,2005.0,9.0,-207.0,Telecommunications,No,10000000.0,United States,North America,0.0,4.0,2,1,3,9.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,High,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,Low,Yes,No,Low,No,No,No,No,No,No,255878.0,No,No,No,3.0,Medium,4.0,1.125,Yes,23.0,3.977777778,13.82352941,0.0,18.82352941,13.82352941,8.382352941,5.0,22.20588235,7.941176471,5.0,5.0,0.0,0.0,0.0,0.0,6.0
Success,,,-725.0,Publishing,No,10000000.0,United States,North America,0.0,1.0,1,0,5,50.0,No,0.0,Nothing,No,Small,Yes,No,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,None,0.0,None,21.0,Medium,Low,No,No,Low,No,No,No,No,No,No,147869.0,No,Yes,No,3.0,Medium,3.0,7.14,,1.0,10.22222222,11.11111111,0.0,0.0,27.77777778,11.11111111,5.555555556,22.22222222,5.555555556,11.11111111,5.555555556,0.0,0.0,0.0,0.0,3.0
Failed,2007.0,7.0,,Social Media,No,,,,0.0,1.0,0,0,2,10.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,21.0,Yes,Yes,Tier_2,228.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,No,No,Low,Yes,No,Yes,No,No,No,,No,Yes,No,2.0,Low,1.0,1.6,No,1.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0
Failed,,,242.0,Advertising,No,8000000.0,United States,North America,0.0,0.0,1,0,3,50.0,No,0.0,Nothing,No,Small,No,No,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Medium,High,Yes,Medium,Bachelors,18.0,No,No,None,500.0,None,0.0,0.0,0.0,None,2.0,None,25.0,Low,Low,No,No,Low,No,No,No,No,No,No,138358.0,No,Yes,No,3.0,Medium,0.0,6.25,,1.0,3.566666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333,0.0,0.0,33.33333333,33.33333333,1.0
Success,2005.0,9.0,-391.0,Network / Hosting / Infrastructure,No,27500000.0,United States,North America,1.0,2.0,3,0,9,200.0,Yes,0.0,Nothing,No,Large,No,No,No,No,Product,Yes,No,No,No,No,None,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,High,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,Medium,0.0,None,24.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,112659.0,No,Yes,No,3.0,Medium,7.0,25.0,Yes,9.0,12.3,4.7619047619999995,1.960784314,13.7254902,7.142857143,2.3809523809999997,0.0,4.7619047619999995,22.40896359,2.3809523809999997,7.142857143,0.0,0.0,0.0,0.0,5.0
Failed,,,144.0,Network / Hosting / Infrastructure,No,,United States,North America,0.0,0.0,2,0,2,,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,15.0,Low,Low,No,No,Low,No,No,Yes,No,No,No,12992.0,No,No,No,2.0,Low,4.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2011.0,3.0,,Network / Hosting / Infrastructure,No,,,,1.0,0.0,3,0,3,10.0,No,0.0,Nothing,No,Large,No,No,No,Yes,Service,No,Both,No,Both,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,Low,Bachelors,18.0,Yes,Yes,None,304.0,Medium,0.0,0.0,0.0,None,0.0,None,10.0,Low,Low,No,Yes,Low,No,No,No,No,No,No,,No,Yes,No,2.0,Low,0.0,5.0,Not Applicable,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Failed,2009.0,5.0,-14.0,Mobile,No,,Austria,Europe,0.0,1.0,3,0,3,50.0,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,Yes,No,No,No,No,Platform,,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Masters,21.0,No,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,22.0,Low,Low,Yes,No,Medium,No,No,Yes,No,No,No,20196505.0,No,Yes,No,3.0,Medium,0.0,12.5,Not Applicable,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Failed,2007.0,7.0,-53.0,Classifieds,No,10000.0,India,Asia,1.0,0.0,1,0,1,,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,Yes,Low,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,3.0,None,25.0,Low,Low,No,No,Low,No,No,No,No,No,No,3600838.0,No,Yes,No,2.0,Low,1.0,,No,1.0,1.0,6.666666667,20.0,6.666666667,33.33333333,0.0,6.666666667,6.666666667,6.666666667,0.0,13.33333333,0.0,0.0,0.0,0.0,4.0
Failed,2011.0,3.0,-243.0,Media,No,600000.0,Denmark,Europe,1.0,0.0,4,0,4,10.0,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,Yes,No,No,No,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,Yes,Low,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,No,No,Low,No,No,No,No,No,No,,No,Yes,No,3.0,Medium,6.0,10.0,Not Applicable,7.0,7.0,1.8518518519999998,0.0,33.33333333,12.96296296,3.7037037039999996,1.8518518519999998,9.259259259,0.0,1.8518518519999998,1.8518518519999998,0.0,0.0,0.0,0.0,9.0
Failed,,,,Marketing,No,,,,1.0,0.0,2,0,2,50.0,No,0.0,Nothing,Yes,Large,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,1.0,None,25.0,Low,Low,No,No,Low,Yes,No,No,No,No,No,,No,Yes,,3.0,Medium,3.0,10.0,,1.0,1.0,3.125,3.125,59.375,3.125,0.0,0.0,15.625,6.25,0.0,9.375,0.0,0.0,0.0,0.0,8.0
Failed,2006.0,8.0,,Gaming,Yes,,,,0.0,1.0,2,0,2,10.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,Yes,Low,Bachelors,18.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,,No,Yes,No,3.0,Medium,0.0,1.4,No,20.0,20.0,11.76470588,0.0,11.76470588,11.76470588,5.882352941000001,0.0,29.41176471,5.882352941000001,0.0,5.882352941000001,5.882352941000001,0.0,0.0,11.76470588,7.0
Failed,2009.0,5.0,,Enterprise Software,No,,,,0.0,0.0,1,0,1,10.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Offline,B2C,None,High,Yes,Low,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,,No,Yes,,3.0,Medium,0.0,2.0,Not Applicable,1.0,1.0,0.0,0.0,83.33333333,0.0,5.555555556,0.0,5.555555556,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,6.0
Failed,2011.0,3.0,0.0,Enterprise Software,No,,United States,North America,0.0,0.0,1,1,1,10.0,No,0.0,Nothing,No,Large,No,No,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,No,Low,Masters,21.0,Yes,Yes,None,253.0,Medium,0.0,0.0,0.0,None,1.0,None,19.0,Low,Low,Yes,No,Medium,No,No,Yes,No,No,No,,No,Yes,,3.0,Medium,0.0,5.0,Not Applicable,1.0,1.0,5.882352941000001,0.0,41.17647059,0.0,5.882352941000001,5.882352941000001,11.76470588,11.76470588,5.882352941000001,11.76470588,0.0,0.0,0.0,0.0,2.0
Failed,2007.0,7.0,-3.0,Market Research,No,,United States,North America,0.0,0.0,2,0,2,,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,None,High,No,Low,Bachelors,18.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,High,0.0,None,10.0,Low,Low,No,No,Low,No,No,Yes,No,No,No,5851401.0,No,Yes,,3.0,Medium,0.0,,No,6.0,1.0,11.11111111,11.11111111,0.0,66.66666667,0.0,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Failed,,,0.0,Operations,Yes,10000000.0,United States,North America,0.0,0.0,2,0,2,200.0,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,Yes,No,No,No,No,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,High,No,Medium,,,,,None,130.0,None,0.0,0.0,0.0,None,0.0,None,7.0,Low,Low,No,No,Low,No,No,Yes,No,No,No,,No,Yes,No,3.0,Medium,0.0,25.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Failed,2010.0,4.0,0.0,Mobile,No,1500000.0,United States,North America,1.0,0.0,3,0,4,10.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,18.0,Yes,Yes,None,329.0,Medium,0.0,0.0,0.0,None,0.0,None,8.0,Low,Low,No,No,Low,No,No,Yes,No,No,No,18372022.0,No,Yes,No,3.0,Medium,0.0,3.3,Not Applicable,3.0,3.0,11.4379085,0.0,20.424836600000003,0.0,8.333333332999999,0.0,28.26797386,5.718954247999999,5.718954247999999,14.54248366,0.0,0.0,2.777777778,2.777777778,3.0
Failed,2007.0,7.0,-29.0,Entertainment,No,13200000.0,United Kingdom,Europe,0.0,0.0,0,0,1,200.0,,0.0,Nothing,Yes,Large,Yes,Yes,No,Yes,Product,Yes,No,No,No,No,Platform,,,,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Medium,High,Yes,Medium,Bachelors,18.0,No,No,None,325.0,None,1.0,0.0,0.0,None,0.0,None,21.0,Low,Low,No,No,Low,No,No,Yes,No,No,No,970318.0,No,Yes,No,3.0,Medium,7.0,28.57,No,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2010.0,4.0,170.0,E-Commerce,Yes,900000.0,Russian Federation,Europe,0.0,6.0,3,0,3,50.0,Yes,0.0,Nothing,No,Large,No,No,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,None,Medium,No,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,14.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,1912479.0,No,Yes,No,3.0,Medium,0.0,50.0,Not Applicable,6.0,6.0,7.142857143,0.0,0.0,0.0,7.142857143,7.142857143,10.71428571,0.0,0.0,3.571428571,0.0,3.571428571,7.142857143,3.571428571,6.0
Failed,2005.0,9.0,-169.0,Cloud Computing,No,,United States,North America,1.0,0.0,1,0,3,,No,1.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Low,Bachelors,18.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,3.0,None,25.0,Low,Low,No,No,Low,No,No,No,No,No,No,88023.0,No,Yes,No,3.0,Medium,7.0,,No,24.0,24.0,11.11111111,5.555555556,11.11111111,27.77777778,0.0,5.555555556,22.22222222,0.0,5.555555556,5.555555556,0.0,0.0,0.0,5.555555556,6.0
Failed,2008.0,6.0,15.0,Gaming,Yes,800000.0,Spain,Europe,3.0,2.0,1,0,3,50.0,,1.0,Nothing,No,Medium,Yes,Yes,No,No,Service,No,No,No,No,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Low,Bachelors,18.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,6.0,Low,Low,Yes,No,Low,No,No,Yes,No,No,No,9092587.0,No,Yes,No,3.0,Medium,0.0,10.0,No,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2009.0,5.0,-8.0,Marketing,No,,United States,North America,1.0,0.0,1,0,1,50.0,No,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Product,Yes,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,No,Low,,,,Yes,,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,,No,Yes,,3.0,Medium,0.0,12.5,Not Applicable,1.0,1.0,0.0,5.555555556,0.0,72.22222222,0.0,0.0,16.66666667,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Failed,2012.0,2.0,,Gaming,No,,,,1.0,0.0,2,0,2,50.0,No,0.0,Nothing,No,Small,Yes,No,No,Yes,Product,No,No,No,No,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,Medium,No,Low,,,No,No,None,81.0,None,0.0,0.0,0.0,None,0.0,None,5.0,Low,Low,No,No,Low,No,No,No,No,No,No,,No,Yes,,3.0,Medium,0.0,50.0,Not Applicable,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2008.0,6.0,,Enterprise Software,No,,,,1.0,0.0,5,0,5,,No,0.0,Nothing,No,Small,Yes,No,No,Yes,Product,No,No,No,No,No,Platform,Global,Linear,No,Few,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,18.0,No,No,None,187.0,None,0.0,0.0,0.0,None,0.0,Few,25.0,Low,Low,Yes,No,High,Yes,No,No,No,No,No,,No,Yes,,3.0,Medium,0.0,,No,1.0,1.0,4.705882353,1.111111111,35.35947712,1.176470588,1.176470588,2.352941176,3.529411765,1.176470588,7.058823529,2.352941176,0.0,0.0,0.0,0.0,3.0
Failed,2008.0,6.0,-10.0,Food & Beverages,No,500000.0,United States,North America,1.0,0.0,1,0,2,,,0.0,Nothing,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,Few,25.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,18581451.0,No,Yes,,3.0,Low,0.0,,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2011.0,3.0,,Operations,No,,,,1.0,0.0,4,0,4,10.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Low,Bachelors,18.0,Yes,No,None,319.0,None,0.0,0.0,0.0,None,0.0,Few,19.0,Medium,Low,Yes,No,Low,No,No,No,No,No,No,,No,Yes,,3.0,Medium,0.0,5.0,Not Applicable,1.0,1.0,13.56837607,0.0,26.38888889,9.615384615,0.0,1.388888889,7.1581196579999995,5.555555556,7.1581196579999995,4.166666667,0.0,0.0,0.0,0.0,2.0
Failed,2009.0,5.0,,Operations,No,,,,1.0,0.0,3,1,3,10.0,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Linear,No,None,No,No,No,No,No,No,No,No,No,No,Offline,B2B,Low,High,No,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,8.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,,No,Yes,,2.0,Low,3.0,2.5,Not Applicable,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2012.0,2.0,-84.0,Marketing,No,,United States,North America,0.0,0.0,3,2,2,,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,No,Medium,Masters,21.0,Yes,No,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,Few,20.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,7581851.0,No,Yes,,3.0,Medium,0.0,,Not Applicable,1.0,1.0,6.666666667,13.33333333,0.0,0.0,20.0,6.666666667,33.33333333,6.666666667,0.0,0.0,0.0,6.666666667,6.666666667,0.0,4.0
Failed,2011.0,3.0,-13.0,Mobile,No,620000.0,United States,North America,1.0,0.0,2,0,2,10.0,No,0.0,Low,No,Large,No,No,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,Medium,No,Low,Bachelors,18.0,No,No,Tier_1,500.0,None,0.0,0.0,0.0,None,0.0,None,12.0,Low,Low,No,No,Low,No,No,No,No,No,No,5516702.0,No,Yes,,3.0,Medium,2.0,5.0,Not Applicable,3.0,3.0,9.090909091,4.545454545,4.545454545,0.0,0.0,0.0,22.72727273,4.545454545,0.0,4.545454545,0.0,0.0,0.0,0.0,4.0
Failed,2007.0,7.0,-4.0,Enterprise Software,No,,United States,North America,0.0,1.0,1,0,1,1.0,No,0.0,Low,No,Large,Yes,No,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,18.0,No,No,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,5.0,Low,Low,No,No,Low,No,No,No,No,No,No,8536058.0,No,Yes,No,3.0,Medium,0.0,1.0,No,1.0,1.0,25.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Failed,2008.0,6.0,,Advertising,No,,,,0.0,1.0,2,2,2,,No,0.0,Nothing,No,Medium,Yes,No,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,Yes,Low,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,,No,Yes,,3.0,Medium,0.0,,No,15.0,15.0,5.555555556,0.0,5.555555556,55.55555556,0.0,5.555555556,22.22222222,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Failed,2006.0,8.0,,Social Media,No,,,,1.0,0.0,2,0,2,,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2C,Low,High,No,Medium,Masters,21.0,Yes,Yes,None,500.0,None,0.0,0.0,0.0,None,0.0,None,9.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,,No,Yes,,2.0,Low,0.0,,No,1.0,1.0,0.0,0.0,0.0,71.42857143,0.0,0.0,0.0,14.28571429,0.0,14.28571429,0.0,0.0,0.0,0.0,0.0
Failed,2008.0,6.0,15.0,Music,No,,United States,North America,1.0,0.0,1,1,2,,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,High,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,None,0.0,0.0,0.0,None,0.0,None,18.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,15201417.0,No,Yes,,2.0,Medium,3.0,,No,1.0,1.0,2.777777778,2.777777778,36.11111111,0.0,0.0,0.0,8.333333332999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Failed,2009.0,5.0,-8.0,Analytics,No,250000.0,United States,North America,0.0,2.0,2,0,3,4.0,No,0.0,Nothing,No,Large,Yes,Yes,No,Yes,Service,No,No,No,No,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,Medium,No,Medium,PhD,25.0,Yes,No,Tier_1,90.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,14539082.0,No,Yes,No,3.0,Medium,0.0,1.0,Not Applicable,22.0,22.0,11.76470588,0.0,5.882352941000001,52.94117647,0.0,0.0,23.52941176,5.882352941000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Success,2011.0,3.0,13.0,E-Commerce,No,250000.0,United States,North America,1.0,0.0,2,0,2,10.0,No,0.0,Low,No,Large,Yes,Yes,No,Yes,Product,No,No,No,No,No,Platform,Local,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,No,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,8.0,Low,Medium,No,No,Low,No,No,No,No,No,No,,Yes,Yes,Yes,4.0,High,0.0,5.0,Not Applicable,1.0,1.0,0.0,0.0,55.20833333,16.66666667,0.0,0.0,11.45833333,8.333333332999999,8.333333332999999,0.0,0.0,0.0,0.0,0.0,8.0
Success,2010.0,4.0,-309.0,Cloud Computing,No,584988.0,United States,North America,1.0,0.0,2,0,2,10.0,,0.0,Medium,No,Small,Yes,Yes,No,Yes,Service,Yes,Public,No,Unstructured,Yes,Both,,Non-Linear,No,Few,No,No,No,No,No,No,No,No,No,No,Online,B2B,Medium,Medium,Yes,Medium,,,Yes,Yes,None,500.0,High,1.0,0.0,0.0,None,0.0,Many,31.0,Low,Medium,No,No,Low,No,No,No,No,No,Yes,819284.0,No,Yes,No,2.0,Low,0.0,3.3,Not Applicable,12.0,12.0,6.25,0.0,75.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Success,2011.0,3.0,101.0,Travel,No,118000.0,United States,North America,3.0,0.0,3,0,3,8.0,No,1.0,Medium,No,Medium,Yes,Yes,No,No,Service,Yes,Public,No,Structured,Yes,Both,,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,None,High,No,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,None,133.0,None,27.0,Low,Low,No,No,Medium,No,No,No,No,No,Yes,829576.0,No,Yes,No,2.0,Low,0.0,4.0,Not Applicable,1.0,5.0,9.920634921,7.142857143,5.555555556,11.9047619,2.777777778,9.126984127,16.26984127,2.777777778,9.920634921,21.03174603,0.0,0.0,3.571428571,0.0,6.0
Success,2011.0,3.0,76.0,Media,No,1000000.0,United States,North America,1.0,0.0,7,0,3,2.0,No,1.0,Medium,No,Small,Yes,Yes,No,No,Service,Yes,Public,No,Both,Yes,Both,Global,Linear,Yes,None,No,Yes,Yes,No,No,No,Yes,No,No,No,Online,B2C,Low,High,No,Medium,Bachelors,18.0,Yes,Yes,None,500.0,High,0.0,0.0,0.0,None,196.0,None,22.0,High,Low,Yes,No,Medium,No,No,No,No,No,No,7663291.0,Yes,No,Yes,2.0,Low,0.0,1.0,Not Applicable,1.0,1.0,7.407407407000001,0.0,25.92592593,30.48433048,1.8518518519999998,1.8518518519999998,12.53561254,0.0,6.98005698,1.8518518519999998,0.0,0.0,7.407407407000001,3.7037037039999996,8.0
Success,2010.0,4.0,-10.0,E-Commerce,No,1320384.0,United States,North America,0.0,0.0,2,0,2,3.0,No,0.0,Low,No,Medium,Yes,Yes,No,Yes,Service,Yes,No,No,No,No,None,Global,Linear,No,None,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,21.0,Yes,Yes,Both,500.0,High,1.0,1.0,1.0,Medium,148.0,Many,31.0,Low,Low,No,No,Low,No,No,No,No,No,Yes,816385.0,Yes,Yes,No,2.0,Low,0.0,1.0,Not Applicable,22.0,22.0,6.25,12.5,0.0,6.25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,37.5,12.5,4.0
